date	dosen_kumulativ	dosen_biontech_kumulativ	dosen_biontech_erst_kumulativ	dosen_biontech_zweit_kumulativ	dosen_biontech_dritt_kumulativ	dosen_biontech_viert_kumulativ	dosen_biontech_fuenft_kumulativ	dosen_biontech_sechst_kumulativ	dosen_moderna_kumulativ	dosen_moderna_erst_kumulativ	dosen_moderna_zweit_kumulativ	dosen_moderna_dritt_kumulativ	dosen_moderna_viert_kumulativ	dosen_moderna_fuenft_kumulativ	dosen_moderna_sechst_kumulativ	dosen_astra_kumulativ	dosen_astra_erst_kumulativ	dosen_astra_zweit_kumulativ	dosen_astra_dritt_kumulativ	dosen_astra_viert_kumulativ	dosen_astra_fuenft_kumulativ	dosen_astra_sechst_kumulativ	dosen_johnson_kumulativ	dosen_johnson_erst_kumulativ	dosen_johnson_zweit_kumulativ	dosen_johnson_dritt_kumulativ	dosen_johnson_viert_kumulativ	dosen_johnson_fuenft_kumulativ	dosen_johnson_sechst_kumulativ	dosen_novavax_kumulativ	dosen_novavax_erst_kumulativ	dosen_novavax_zweit_kumulativ	dosen_novavax_dritt_kumulativ	dosen_novavax_viert_kumulativ	dosen_novavax_fuenft_kumulativ	dosen_novavax_sechst_kumulativ	dosen_valneva_kumulativ	dosen_valneva_erst_kumulativ	dosen_valneva_zweit_kumulativ	dosen_valneva_dritt_kumulativ	dosen_valneva_viert_kumulativ	dosen_valneva_fuenft_kumulativ	dosen_valneva_sechst_kumulativ	dosen_biontech_bivalent_kumulativ	dosen_biontech_bivalent_erst_kumulativ	dosen_biontech_bivalent_zweit_kumulativ	dosen_biontech_bivalent_dritt_kumulativ	dosen_biontech_bivalent_viert_kumulativ	dosen_biontech_bivalent_fuenft_kumulativ	dosen_biontech_bivalent_sechst_kumulativ	dosen_moderna_bivalent_kumulativ	dosen_moderna_bivalent_erst_kumulativ	dosen_moderna_bivalent_zweit_kumulativ	dosen_moderna_bivalent_dritt_kumulativ	dosen_moderna_bivalent_viert_kumulativ	dosen_moderna_bivalent_fuenft_kumulativ	dosen_moderna_bivalent_sechst_kumulativ	dosen_erst_kumulativ	dosen_zweit_kumulativ	dosen_dritt_kumulativ	dosen_viert_kumulativ	dosen_fuenft_kumulativ	dosen_sechst_kumulativ	dosen_differenz_zum_vortag	dosen_erst_differenz_zum_vortag	dosen_zweit_differenz_zum_vortag	dosen_dritt_differenz_zum_vortag	dosen_viert_differenz_zum_vortag	dosen_fuenft_differenz_zum_vortag	dosen_sechst_differenz_zum_vortag	dosen_vollstaendig_differenz_zum_vortag	dosen_erst_unvollstaendig_differenz_zum_vortag	personen_erst_kumulativ	personen_voll_kumulativ	personen_auffrisch_kumulativ	personen_auffrisch2_kumulativ	personen_auffrisch3_kumulativ	personen_auffrisch4_kumulativ	impf_quote_erst	impf_quote_voll	dosen_dim_kumulativ	dosen_kbv_kumulativ	indikation_alter_dosen	indikation_beruf_dosen	indikation_medizinisch_dosen	indikation_pflegeheim_dosen	indikation_alter_erst	indikation_beruf_erst	indikation_medizinisch_erst	indikation_pflegeheim_erst	indikation_alter_voll	indikation_beruf_voll	indikation_medizinisch_voll	indikation_pflegeheim_voll
2022-10-11	186589264	137675559	46606475	51236441	33013152	6788322	25251	5918	31570897	5148534	6380613	18703796	1334229	3503	222	12802738	9278725	3515087	8021	899	6	0	3753088	3712845	12367	20637	7084	87	68	149065	71274	65728	7789	4097	167	10	1220	671	269	59	189	31	1	608928	2551	2825	46877	480040	66477	10158	27769	99	148	2680	22833	1657	352	64821174	61213478	51803011	8637693	97179	16729	115112	952	1011	7321	89836	13673	2319	1011	952	64821174	63507587	51803011	8637693	97179	16729	0.77875	0.76297	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-12	186714092	137689112	46607024	51237030	33014250	6797152	27033	6623	31571229	5148563	6380657	18703838	1334428	3513	230	12802738	9278725	3515087	8021	899	6	0	3753202	3712850	12368	20642	7148	126	68	149284	71328	65807	7851	4117	171	10	1284	697	295	60	195	36	1	717560	3024	3194	52813	566748	80046	11735	29683	100	149	2841	24413	1800	380	64822311	61214587	51810316	8735100	112731	19047	124828	1137	1109	7305	97407	15552	2318	1109	1137	64822311	63508696	51810316	8735100	112731	19047	0.77877	0.76299	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-13	186859634	137703984	46607608	51237673	33015917	6806355	28724	7707	31571756	5148607	6380707	18704046	1334631	3521	244	12802738	9278725	3515087	8021	899	6	0	3753368	3712854	12373	20654	7242	177	68	149506	71379	65886	7887	4165	178	11	1409	721	324	75	245	40	4	845055	3464	3630	59902	668802	96012	13245	31818	106	158	3024	26072	2054	404	64823464	61215838	51819526	8848411	130712	21683	145542	1153	1251	9210	113311	17981	2636	1251	1153	64823464	63509947	51819526	8848411	130712	21683	0.77878	0.763	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-14	186986676	137717432	46608230	51238233	33017299	6814752	30449	8469	31572170	5148637	6380756	18704077	1334865	3548	287	12802883	9278725	3515087	8040	1021	10	0	3753641	3712857	12374	20664	7358	268	120	149741	71425	65959	7945	4217	184	11	1484	751	364	79	246	40	4	954997	4429	3980	66483	754896	110445	14764	34328	110	173	3390	27972	2266	417	64825164	61216926	51827977	8945327	147210	24072	127042	1700	1088	8451	96916	16498	2389	1088	1700	64825164	63511035	51827977	8945327	147210	24072	0.7788	0.76301	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-15	187027875	137723565	46608520	51238538	33018022	6819040	30881	8564	31572654	5148660	6380790	18704183	1335179	3555	287	12802883	9278725	3515087	8040	1021	10	0	3753689	3712859	12379	20666	7396	269	120	149885	71463	66020	7978	4227	186	11	1511	760	378	80	249	40	4	988716	4560	4125	68583	781600	114348	15500	34972	110	174	3485	28445	2331	427	64825657	61217491	51831037	8977157	151620	24913	41199	493	565	3060	31830	4410	841	565	493	64825657	63511600	51831037	8977157	151620	24913	0.77881	0.76302	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-16	187039404	137725227	46608606	51238629	33018524	6819881	30972	8615	31572781	5148686	6380821	18704184	1335223	3580	287	12802883	9278725	3515087	8040	1021	10	0	3753689	3712859	12379	20666	7396	269	120	149988	71486	66056	7998	4250	187	11	1557	782	401	81	249	40	4	997927	4570	4139	69065	788996	115541	15616	35352	110	176	3522	28759	2357	428	64825824	61217688	51832080	8985775	152956	25081	11529	167	197	1043	8618	1336	168	197	167	64825824	63511797	51832080	8985775	152956	25081	0.77881	0.76302	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-17	187109925	137733725	46608913	51238960	33019255	6825460	32059	9078	31572973	5148712	6380851	18704234	1335291	3586	299	12802909	9278725	3515087	8042	1044	11	0	3753751	3712861	12380	20670	7400	306	134	150111	71522	66098	8028	4254	190	19	1619	806	432	81	250	40	10	1058644	4754	4341	73162	836389	123773	16225	36193	116	180	3629	29357	2457	454	64826409	61218329	51837101	9039445	162422	26219	70521	585	641	5021	53670	9466	1138	641	585	64826409	63512438	51837101	9039445	162422	26219	0.77882	0.76303	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-18	187243651	137746100	46609331	51239453	33020224	6833261	33950	9881	31573270	5148728	6380869	18704273	1335484	3611	305	12802909	9278725	3515087	8042	1044	11	0	3754086	3712865	12384	20692	7625	363	157	150306	71565	66159	8067	4289	207	19	1755	829	448	85	343	40	10	1176841	5107	4770	79460	928359	140565	18580	38384	116	181	3796	31035	2657	599	64827266	61219351	51844639	9141440	181404	29551	133726	857	1022	7538	101995	18982	3332	1022	857	64827266	63513460	51844639	9141440	181404	29551	0.77883	0.76304	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-19	187388702	137761194	46609896	51240048	33021727	6843128	35823	10572	31573475	5148730	6380888	18704293	1335578	3636	350	12802911	9278725	3515087	8043	1045	11	0	3754269	3712871	12385	20700	7744	411	158	150557	71626	66244	8126	4332	210	19	1825	867	478	85	345	40	10	1304138	5581	5225	86225	1028547	158118	20442	40333	117	184	3951	32516	2869	696	64828413	61220539	51853150	9253235	201118	32247	145051	1147	1188	8511	111795	19714	2696	1188	1147	64828413	63514648	51853150	9253235	201118	32247	0.77884	0.76306	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-20	187534584	137768322	46610387	51240563	33022485	6847820	36299	10768	31573700	5148750	6380906	18704344	1335695	3655	350	12802960	9278762	3515089	8043	1047	19	0	3754348	3712880	12387	20708	7785	430	158	150747	71684	66330	8162	4341	210	20	1960	920	531	93	365	41	10	1440392	5941	5572	93651	1137676	176579	20973	42155	121	198	4067	33922	3142	705	64829445	61221576	51861553	9368651	220375	32984	145882	1032	1037	8403	115416	19257	737	1037	1032	64829445	63515685	51861553	9368651	220375	32984	0.77885	0.76307	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-21	187669797	137781212	46610937	51241128	33023882	6855795	38092	11378	31573990	5148766	6380921	18704359	1335925	3662	357	12802961	9278762	3515089	8044	1047	19	0	3754552	3712887	12388	20719	7866	500	192	151159	71757	66422	8238	4479	243	20	2117	976	593	93	391	54	10	1559801	6503	5900	100629	1230934	193212	22623	44005	128	206	4197	35370	3361	743	64830716	61222647	51870161	9471807	239143	35323	135213	1271	1071	8608	103156	18768	2339	1071	1271	64830716	63516756	51870161	9471807	239143	35323	0.77887	0.76308	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-22	187709177	137786126	46611238	51241379	33024360	6859071	38595	11483	31574075	5148766	6380925	18704362	1335995	3667	360	12802961	9278762	3515089	8044	1047	19	0	3754586	3712894	12389	20720	7885	502	196	151254	71772	66460	8272	4486	244	20	2128	982	596	93	392	55	10	1593381	6547	5976	102704	1257316	197898	22940	44666	128	207	4225	35829	3471	806	64831089	61223021	51872780	9502021	244451	35815	39380	373	374	2619	30214	5308	492	374	373	64831089	63517130	51872780	9502021	244451	35815	0.77887	0.76309	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-23	187718667	137787021	46611288	51241443	33024552	6859479	38699	11560	31574130	5148766	6380926	18704366	1336011	3701	360	12802961	9278762	3515089	8044	1047	19	0	3754622	3712894	12389	20720	7885	504	230	151279	71777	66461	8277	4495	247	22	2131	982	598	93	393	55	10	1601678	6549	5994	103088	1263920	199139	22988	44845	128	208	4232	35919	3483	875	64831146	61223108	51873372	9509149	245847	36045	9490	57	87	592	7128	1396	230	87	57	64831146	63517217	51873372	9509149	245847	36045	0.77887	0.76309	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-24	187806900	137800186	46611835	51241763	33025739	6867256	40618	12975	31574302	5148768	6380940	18704382	1336092	3709	411	12802973	9278774	3515089	8044	1047	19	0	3754837	3712899	12399	20751	7985	533	270	151337	71783	66481	8300	4504	247	22	2148	987	608	95	393	55	10	1674981	6815	6193	107405	1318863	210234	25471	46136	134	219	4416	36818	3597	952	64831995	61223692	51879132	9572958	259012	40111	88233	849	584	5760	63809	13165	4066	584	849	64831995	63517801	51879132	9572958	259012	40111	0.77888	0.76309	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-25	187939240	137815198	46612296	51242244	33027301	6876454	43040	13863	31574456	5148776	6380948	18704395	1336206	3717	414	12802974	9278774	3515090	8044	1047	19	0	3755067	3712903	12402	20763	8112	598	289	151442	71793	66505	8322	4546	254	22	2209	1000	619	97	419	64	10	1790206	7161	6587	113322	1407721	228092	27323	47688	137	225	4496	38000	3827	1003	64832840	61224620	51886740	9672505	279611	42924	132340	845	928	7608	99547	20599	2813	928	845	64832840	63518729	51886740	9672505	279611	42924	0.77889	0.76311	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-26	188053472	137821587	46612829	51242715	33028122	6880381	43487	14053	31574697	5148789	6380957	18704403	1336395	3734	419	12802974	9278774	3515090	8044	1047	19	0	3755131	3712914	12403	20766	8152	607	289	151560	71808	66525	8361	4586	258	22	2276	1011	628	97	466	64	10	1896473	7555	6889	118642	1492474	243333	27580	48774	137	230	4621	38848	3927	1011	64833817	61225437	51893056	9762349	295429	43384	114232	977	817	6316	89844	15818	460	817	977	64833817	63519546	51893056	9762349	295429	43384	0.77891	0.76312	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-27	188214211	137840391	46613422	51243321	33029474	6892012	46957	15205	31574936	5148796	6380971	18704424	1336557	3769	419	12802974	9278774	3515090	8044	1047	19	0	3755394	3712922	12403	20790	8335	655	289	151658	71828	66556	8384	4604	264	22	2300	1018	645	97	466	64	10	2036175	7866	7367	125694	1600560	264820	29868	50383	141	236	4716	40170	4091	1029	64834767	61226589	51901623	9883751	320639	46842	160739	950	1152	8567	121402	25210	3458	1152	950	64834767	63520698	51901623	9883751	320639	46842	0.77892	0.76313	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-28	188335209	137852238	46614094	51243913	33030686	6898605	49012	15928	31575200	5148799	6380985	18704467	1336719	3806	424	12802974	9278774	3515090	8044	1047	19	0	3755584	3712934	12405	20793	8471	692	289	151783	71841	66590	8424	4639	267	22	2579	1037	661	111	668	92	10	2142875	8572	7688	131288	1682968	281275	31084	51976	143	240	4801	41381	4331	1080	64836194	61227572	51908614	9974498	339494	48837	120998	1427	983	6991	90747	18855	1995	983	1427	64836194	63521681	51908614	9974498	339494	48837	0.77893	0.76314	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-29	188365234	137855906	46614370	51244143	33031075	6900762	49509	16047	31575357	5148804	6380991	18704472	1336854	3812	424	12802974	9278774	3515090	8044	1047	19	0	3755668	3712941	12407	20794	8509	728	289	151896	71851	66607	8456	4682	277	23	2626	1040	669	143	671	93	10	2168216	8642	7771	133096	1702143	284888	31676	52591	144	240	4825	41827	4385	1170	64836566	61227918	51910905	9996495	343711	49639	30025	372	346	2291	21997	4217	802	346	372	64836566	63522027	51910905	9996495	343711	49639	0.77894	0.76315	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-30	188372292	137856906	46614395	51244187	33031212	6901428	49619	16065	31575373	5148804	6380995	18704472	1336865	3813	424	12802974	9278774	3515090	8044	1047	19	0	3755668	3712941	12407	20794	8509	728	289	151904	71854	66612	8456	4682	277	23	2626	1040	669	143	671	93	10	2174021	8652	7788	133527	1706286	285841	31927	52820	144	240	4875	41987	4402	1172	64836604	61227988	51911523	10001475	344792	49910	7058	38	70	618	4980	1081	271	70	38	64836604	63522097	51911523	10001475	344792	49910	0.77894	0.76315	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-10-31	188409401	137861015	46614623	51244349	33031658	6903645	50320	16420	31575541	5148807	6381001	18704505	1336978	3824	426	12802989	9278785	3515090	8046	1049	19	0	3755845	3712944	12410	20800	8646	756	289	151987	71857	66628	8462	4723	286	31	2663	1045	672	159	684	93	10	2206131	8746	7955	135499	1730333	291089	32509	53230	144	241	4936	42230	4474	1205	64836951	61228346	51914065	10028288	350861	50890	37109	347	358	2542	26813	6069	980	358	347	64836951	63522455	51914065	10028288	350861	50890	0.77894	0.76315	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-11-01	188462775	137866319	46614863	51244561	33032042	6907081	51293	16479	31575574	5148811	6381008	18704512	1336993	3824	426	12802989	9278785	3515090	8046	1049	19	0	3755850	3712945	12410	20801	8649	756	289	152159	71907	66684	8480	4742	315	31	2704	1057	699	159	685	94	10	2253283	8920	8167	139073	1765610	298696	32817	53897	144	243	5037	42671	4589	1213	64837432	61228862	51918150	10067480	359586	51265	53374	481	516	4085	39192	8725	375	516	481	64837432	63522971	51918150	10067480	359586	51265	0.77895	0.76316	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-11-02	188573178	137878834	46615329	51245051	33032797	6914825	53971	16861	31575683	5148813	6381015	18704521	1337066	3840	428	12802989	9278785	3515090	8046	1049	19	0	3756037	3712951	12413	20809	8762	811	291	152372	71956	66750	8517	4788	329	32	2814	1097	750	166	690	101	10	2349384	9169	8448	143938	1838981	314620	34228	55065	149	245	5123	43490	4789	1269	64838249	61229762	51923917	10149651	378480	53119	110403	817	900	5767	82171	18894	1854	900	817	64838249	63523871	51923917	10149651	378480	53119	0.77896	0.76317	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-11-03	188717841	137893754	46616006	51245654	33034262	6923500	56650	17682	31575950	5148818	6381033	18704616	1337203	3850	430	12802992	9278786	3515090	8048	1049	19	0	3756239	3712955	12416	20826	8877	855	310	152505	71998	66803	8542	4799	330	33	2875	1125	779	169	691	101	10	2476914	9520	8956	150477	1935465	336596	35900	56612	153	247	5205	44729	4967	1311	64839361	61230978	51932145	10256313	403368	55676	144663	1112	1216	8228	106662	24888	2557	1216	1112	64839361	63525087	51932145	10256313	403368	55676	0.77897	0.76318	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-11-04	188826335	137904001	46616527	51246130	33035029	6929473	58643	18199	31576124	5148827	6381054	18704642	1337304	3859	438	12802993	9278786	3515090	8049	1049	19	0	3756513	3712960	12419	20838	9036	945	315	152728	72047	66868	8589	4851	340	33	2924	1148	799	171	693	103	10	2573245	9774	9309	155527	2008518	352836	37281	57807	154	248	5285	45658	5125	1337	64840223	61231917	51938130	10336582	421870	57613	108494	862	939	5985	80269	18502	1937	939	862	64840223	63526026	51938130	10336582	421870	57613	0.77898	0.76319	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-11-05	188851732	137907010	46616732	51246384	33035425	6930768	59287	18414	31576280	5148828	6381057	18704646	1337387	3910	452	12802993	9278786	3515090	8049	1049	19	0	3756545	3712960	12420	20841	9058	951	315	152879	72088	66917	8623	4878	340	33	2975	1175	823	171	693	103	10	2594807	9828	9383	156968	2025028	356077	37523	58243	154	249	5352	45984	5161	1343	64840551	61232323	51940075	10354845	425848	58090	25397	328	406	1945	18263	3978	477	406	328	64840551	63526432	51940075	10354845	425848	58090	0.77899	0.7632	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-11-06	188859317	137907770	46616775	51246412	33035554	6931215	59377	18437	31576335	5148828	6381058	18704650	1337424	3923	452	12802993	9278786	3515090	8049	1049	19	0	3756545	3712960	12420	20841	9058	951	315	152952	72112	66949	8630	4887	341	33	3025	1199	848	172	693	103	10	2601358	9848	9406	157389	2030263	356919	37533	58339	154	251	5385	46041	5165	1343	64840662	61232434	51940670	10360630	426798	58123	7585	111	111	595	5785	950	33	111	111	64840662	63526543	51940670	10360630	426798	58123	0.77899	0.7632	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-11-07	188918256	137912433	46617102	51246680	33035969	6933989	59965	18728	31576374	5148830	6381063	18704653	1337445	3931	452	12802994	9278787	3515090	8049	1049	19	0	3756660	3712975	12421	20863	9117	965	319	152989	72120	66959	8644	4892	341	33	3058	1212	855	173	702	106	10	2654714	9991	9578	160336	2070442	366190	38177	59034	154	251	5476	46510	5292	1351	64841171	61232897	51944163	10404146	436809	59070	58939	509	463	3493	43516	10011	947	463	509	64841171	63527006	51944163	10404146	436809	59070	0.77899	0.76321	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-11-08	189053257	137928067	46617557	51247167	33037005	6943386	63589	19363	31576602	5148835	6381072	18704679	1337614	3947	455	12802994	9278787	3515090	8049	1049	19	0	3756883	3712983	12422	20871	9251	1037	319	153191	72184	67018	8679	4921	356	33	3126	1241	890	173	702	110	10	2771216	10696	9929	165995	2157945	386717	39934	61178	156	296	5677	48090	5558	1401	64842439	61233884	51951128	10502958	461333	61515	135001	1268	987	6965	98812	24524	2445	987	1268	64842439	63527993	51951128	10502958	461333	61515	0.77901	0.76322	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-11-09	189186253	137940174	46618008	51247564	33037744	6950290	66588	19980	31576752	5148842	6381080	18704682	1337734	3958	456	12802994	9278787	3515090	8049	1049	19	0	3757093	3712992	12422	20883	9353	1123	320	153416	72236	67078	8732	4973	364	33	3196	1268	931	173	704	110	10	2890155	11117	10219	172008	2247680	407737	41394	62473	160	301	5767	49084	5759	1402	64843410	61234685	51958038	10600867	485658	63595	132996	971	801	6910	97909	24325	2080	801	971	64843410	63528794	51958038	10600867	485658	63595	0.77902	0.76323	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-11-10	189330312	137952516	46618531	51248021	33038735	6957205	69403	20621	31576914	5148846	6381092	18704708	1337841	3969	458	12802994	9278787	3515090	8049	1049	19	0	3757276	3712999	12422	20891	9469	1175	320	153692	72290	67141	8807	5038	383	33	3259	1293	958	175	708	110	15	3019653	11710	10599	177904	2345626	430441	43373	64008	160	310	5861	50302	5961	1414	64844616	61235633	51965130	10707238	511461	66234	144059	1206	948	7092	106371	25803	2639	948	1206	64844616	63529742	51965130	10707238	511461	66234	0.77903	0.76324	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-11-11	189441658	137961800	46619016	51248553	33039472	6962504	71063	21192	31577082	5148854	6381100	18704724	1337950	3991	463	12802994	9278787	3515090	8049	1049	19	0	3757393	3713047	12435	20896	9489	1187	339	153798	72301	67169	8825	5066	390	47	3295	1301	964	190	713	112	15	3120075	11903	10888	182804	2421276	448731	44473	65221	160	312	5943	51250	6141	1415	64845369	61236511	51970903	10789297	531634	67944	111346	753	878	5773	82059	20173	1710	878	753	64845369	63530620	51970903	10789297	531634	67944	0.77904	0.76325	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-11-12	189465748	137964094	46619189	51248746	33039774	6963785	71374	21226	31577204	5148857	6381106	18704728	1338040	4010	463	12802994	9278787	3515090	8049	1049	19	0	3757454	3713058	12436	20900	9527	1194	339	153923	72311	67181	8846	5119	416	50	3327	1304	970	196	720	113	24	3141164	11944	10943	183999	2437178	452466	44634	65588	161	312	5978	51540	6182	1415	64845611	61236784	51972470	10806958	535774	68151	24090	242	273	1567	17661	4140	207	273	242	64845611	63530893	51972470	10806958	535774	68151	0.77905	0.76325	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-11-13	189473434	137964851	46619244	51248804	33039915	6964157	71491	21240	31577226	5148857	6381106	18704728	1338050	4022	463	12802994	9278787	3515090	8049	1049	19	0	3757455	3713058	12436	20900	9528	1194	339	153955	72316	67181	8855	5131	422	50	3341	1304	975	205	720	113	24	3147865	11959	10970	184318	2442302	453642	44674	65747	161	312	5979	51654	6226	1415	64845686	61236874	51972949	10812591	537129	68205	7686	75	90	479	5633	1355	54	90	75	64845686	63530983	51972949	10812591	537129	68205	0.77905	0.76325	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-11-14	189529833	137969860	46619550	51249054	33040297	6966930	72378	21651	31577375	5148872	6381110	18704733	1338142	4054	464	12803000	9278791	3515090	8049	1051	19	0	3757549	3713075	12441	20909	9575	1210	339	154019	72323	67192	8870	5151	433	50	3449	1317	982	217	785	124	24	3198194	12120	11141	187043	2479952	462926	45012	66387	171	327	6021	52137	6313	1418	64846219	61237337	51976139	10853723	547457	68958	56399	533	463	3190	41132	10328	753	463	533	64846219	63531446	51976139	10853723	547457	68958	0.77905	0.76326	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-11-15	189639517	137979191	46619977	51249413	33040881	6971965	74652	22303	31577532	5148878	6381117	18704741	1338240	4089	467	12803000	9278791	3515090	8049	1051	19	0	3757913	3713090	12443	20953	9795	1265	367	154111	72332	67207	8883	5190	444	55	3488	1322	1006	219	789	128	24	3296961	12427	11418	191881	2553163	481897	46175	67321	176	339	6075	52831	6473	1427	64846993	61238033	51981682	10933024	568967	70818	109684	774	696	5543	79301	21510	1860	696	774	64846993	63532142	51981682	10933024	568967	70818	0.77906	0.76327	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-11-16	189751125	137989708	46620423	51249780	33041450	6977668	77576	22811	31577690	5148895	6381126	18704747	1338348	4102	472	12803000	9278791	3515090	8049	1051	19	0	3758131	3713109	12444	20962	9936	1300	380	154230	72341	67229	8908	5236	457	59	3610	1327	1018	223	865	153	24	3396104	12832	11701	196444	2627643	500216	47268	68652	176	339	6117	53824	6726	1470	64847894	61238727	51986900	11014571	590549	72484	111608	901	694	5218	81547	21582	1666	694	901	64847894	63532836	51986900	11014571	590549	72484	0.77907	0.76328	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-11-17	189878390	138000088	46620827	51250161	33042142	6983735	79901	23322	31577803	5148899	6381131	18704754	1338437	4110	472	12803000	9278791	3515090	8049	1051	19	0	3758363	3713121	12444	20975	10059	1338	426	154287	72348	67246	8924	5250	457	62	3927	1337	1030	257	1109	169	25	3511120	13068	11972	201583	2713917	521904	48676	69802	182	349	6173	54669	6929	1500	64848573	61239423	51992857	11108227	614827	74483	127265	679	696	5957	93656	24278	1999	696	679	64848573	63533532	51992857	11108227	614827	74483	0.77908	0.76328	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-11-18	189972386	138007404	46621181	51250554	33042689	6988041	81320	23619	31577970	5148904	6381148	18704769	1338534	4143	472	12803000	9278791	3515090	8049	1051	19	0	3758484	3713135	12446	20980	10124	1373	426	154431	72357	67267	8954	5307	471	75	3949	1343	1041	257	1114	169	25	3596433	13422	12286	206074	2776717	538314	49620	70715	189	358	6252	55316	7095	1505	64849322	61240190	51998024	11176204	632904	75742	93996	749	767	5167	67977	18077	1259	767	749	64849322	63534299	51998024	11176204	632904	75742	0.77909	0.76329	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-11-19	189994848	138009862	46621530	51250750	33042945	6989323	81636	23678	31578062	5148928	6381150	18704770	1338575	4162	477	12803000	9278791	3515090	8049	1051	19	0	3758508	3713142	12446	20980	10139	1375	426	154485	72361	67277	8966	5322	481	78	4005	1351	1048	277	1127	177	25	3615900	13460	12336	207300	2791173	541757	49874	71026	190	358	6297	55555	7121	1505	64849753	61240455	51999584	11192265	636728	76063	22462	431	265	1560	16061	3824	321	265	431	64849753	63534564	51999584	11192265	636728	76063	0.7791	0.7633	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-11-20	190001235	138010576	46621556	51250788	33043026	6989710	81817	23679	31578139	5148930	6381150	18704770	1338640	4172	477	12803000	9278791	3515090	8049	1051	19	0	3758550	3713144	12446	20980	10176	1378	426	154510	72364	67278	8967	5331	487	83	4008	1352	1050	277	1127	177	25	3621273	13474	12360	207558	2794820	542911	50150	71179	190	359	6321	55665	7132	1512	64849801	61240521	51999948	11196520	638093	76352	6387	48	66	364	4255	1365	289	66	48	64849801	63534630	51999948	11196520	638093	76352	0.7791	0.7633	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-11-21	190049825	138014469	46621781	51251048	33043501	6991707	82570	23862	31578183	5148933	6381155	18704772	1338657	4188	478	12803011	9278796	3515091	8050	1052	22	0	3758661	3713155	12447	20987	10220	1426	426	154609	72391	67323	8987	5335	490	83	4100	1385	1095	284	1132	179	25	3664780	13572	12486	209928	2827124	551099	50571	72012	196	372	6681	55995	7246	1522	64850209	61241017	52003190	11231222	647220	76967	48590	408	496	3242	34702	9127	615	496	408	64850209	63535126	52003190	11231222	647220	76967	0.7791	0.7633	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-11-22	190144355	138022629	46622046	51251297	33044022	6996535	84466	24263	31578342	5148939	6381161	18704778	1338768	4210	486	12803011	9278796	3515091	8050	1052	22	0	3758841	3713171	12447	21003	10300	1478	442	154737	72418	67368	9012	5352	504	83	4137	1400	1113	287	1133	179	25	3749735	13861	12798	213871	2889718	567795	51692	72923	198	377	6744	56618	7409	1577	64850829	61241652	52007767	11299476	666063	78568	94530	620	635	4577	68254	18843	1601	635	620	64850829	63535761	52007767	11299476	666063	78568	0.77911	0.76331	0	0	0	0	0	0	0	0	0	0	0	0	0	0
